avg_rating,helpful,model,product,q_and_a,rating,recommended,skuId,total_reviews,unhelpful,user 
4.9,1,SMN960UZKF,Samsung - Galaxy Note9 512GB - Midnight Black (Verizon),18,5,97%,6299964,144,0,Mike
4.9,8,SMN960UZKF,Samsung - Galaxy Note9 512GB - Midnight Black (Verizon),18,5,97%,6299964,144,0,cobbler68
4.9,1,SMN960UZKF,Samsung - Galaxy Note9 512GB - Midnight Black (Verizon),18,5,97%,6299964,144,0,NextStep
4.9,7,SMN960UZKF,Samsung - Galaxy Note9 512GB - Midnight Black (Verizon),18,5,97%,6299964,144,0,Mj0831
4.9,0,SMN960UZKF,Samsung - Galaxy Note9 512GB - Midnight Black (Verizon),18,5,97%,6299964,144,0,Greg
4.9,5,SMN960UZKF,Samsung - Galaxy Note9 512GB - Midnight Black (Verizon),18,5,97%,6299964,144,2,Dylan
4.7,9,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,jedibuffy
4.7,3,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,4,96%,6009917,689,0,Billsnature
4.7,2,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,Brian
4.7,2,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,kara
4.7,0,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,Tim512
4.7,3,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,hukcats1
4.7,2,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,4,96%,6009917,689,1,JBug
4.7,8,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,2,96%,6009917,689,1,IAMIT
4.7,1,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,3,96%,6009917,689,1,BestBuycustomer01
4.7,0,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,4,96%,6009917,689,0,mamawbythesea
4.7,1,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,bubba2233
4.7,4,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,Sebastian
4.7,1,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,E2sMommy
4.7,3,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,4,96%,6009917,689,1,B21SAC
4.7,0,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,1,Kewlwhip
4.7,1,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,4,96%,6009917,689,0,Frank
4.7,0,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,BigDawg
4.7,1,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,KeithS
4.7,0,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,Matt
4.7,0,MQ7H2LL/A,Apple - iPhone 8 256GB - Gold (Verizon),14,5,96%,6009917,689,0,PhillyHillBilly
4.8,20,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,jsiau
4.8,40,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,4,98%,5801414,805,0,FirefighterFrank
4.8,2,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,Mark
4.8,20,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,1,Westy
4.8,13,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,2,98%,5801414,805,58,Chani
4.8,1,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,Viktoria
4.8,10,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,Hcjmoose
4.8,11,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,3,needmoarhardware
4.8,2,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,RetiredwithActitude
4.8,0,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,Ross
4.8,0,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,4,98%,5801414,805,0,MellieMel
4.8,0,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,Daisy
4.8,1,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,KSTS400
4.8,0,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,knolt
4.8,0,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,OldSkool7Four
4.8,6,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,1,Mickey
4.8,3,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,1,MorningEvening
4.8,6,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,tomw
4.8,1,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,OldSkool7Four
4.8,1,MT042LL/A,Apple - iPhone XR 128GB - Yellow (Verizon),25,5,98%,5801414,805,0,EB138
4.8,34,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,5,98%,6191408,2784,0,Happydad
4.8,22,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,1,98%,6191408,2784,50,JereS
4.8,4,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,5,98%,6191408,2784,0,Happydad
4.8,0,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,5,98%,6191408,2784,0,Cissy
4.8,8,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,4,98%,6191408,2784,1,MarkC
4.8,11,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,3,98%,6191408,2784,5,MarkC
4.8,44,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,2,98%,6191408,2784,58,Jonathon
4.8,10,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,3,98%,6191408,2784,2,Miclevine
4.8,7,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,4,98%,6191408,2784,14,Matt
4.8,2,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,5,98%,6191408,2784,0,BestBuyCustomer98
4.8,0,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,1,98%,6191408,2784,1,David
4.8,4,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,5,98%,6191408,2784,1,noobsquared
4.8,0,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,2,98%,6191408,2784,0,technician
4.8,10,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,2,98%,6191408,2784,20,Robert
4.8,0,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,5,98%,6191408,2784,0,Chknprof
4.8,1,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,5,98%,6191408,2784,1,Gatt
4.8,12,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,5,98%,6191408,2784,2,Jweaver96
4.8,4,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,4,98%,6191408,2784,1,GISMANN
4.8,4,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,5,98%,6191408,2784,2,Chuck
4.8,0,SMG965UZPV,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),84,4,98%,6191408,2784,0,602Cat
4.9,4,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,1,Kelsey
4.9,11,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,UncleMice
4.9,4,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,2kclrk
4.9,2,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,Inthebrilliantblue
4.9,2,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,Slim
4.9,0,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,4,97%,6285919,144,0,Chris72
4.9,2,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,Sumopowered
4.9,7,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,4,97%,6285919,144,0,NolaBabi
4.9,4,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,RJ83
4.9,4,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,locodirtbag
4.9,0,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,4,97%,6285919,144,0,smart42
4.9,0,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,Married2ThePhone
4.9,8,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,Magilla
4.9,1,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,JoeWulf
4.9,1,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,Mike
4.9,8,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,cobbler68
4.9,1,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,NextStep
4.9,7,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,Mj0831
4.9,0,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,0,Greg
4.9,5,SMN960UZBF,Samsung - Galaxy Note9 512GB - Ocean Blue (Verizon),18,5,97%,6285919,144,2,Dylan
4.6,1,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,4,94%,6326991,95,1,Starkfish
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,1,94%,6326991,95,0,Disappointed
4.6,4,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,3,94%,6326991,95,18,mmitech
4.6,4,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,4,94%,6326991,95,0,Oilcan
4.6,1,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,4,94%,6326991,95,0,Trish
4.6,4,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,5,94%,6326991,95,0,Cool
4.6,1,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,5,94%,6326991,95,0,Boopdeedoo
4.6,1,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,5,94%,6326991,95,0,clay
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,5,94%,6326991,95,0,Mark1921
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,1,94%,6326991,95,0,TheBlackSwan
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,1,94%,6326991,95,1,TheBlackSwan
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,4,94%,6326991,95,0,Kyle
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,5,94%,6326991,95,0,HJStrawberry
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,5,94%,6326991,95,0,Shopper
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,5,94%,6326991,95,0,Junior
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,5,94%,6326991,95,0,PerfectNewPhone
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,4,94%,6326991,95,0,Bmed
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,4,94%,6326991,95,0,deananth
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,5,94%,6326991,95,0,Laura
4.6,0,SMG970UZIV,Samsung - Galaxy S10e with 128GB Memory Cell Phone - Flamingo Pink (Verizon),5,5,94%,6326991,95,0,Hypej
4.9,4,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,1,Kelsey
4.9,11,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,UncleMice
4.9,4,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,2kclrk
4.9,2,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,Inthebrilliantblue
4.9,2,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,Slim
4.9,0,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,4,97%,6296219,144,0,Chris72
4.9,2,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,Sumopowered
4.9,7,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,4,97%,6296219,144,0,NolaBabi
4.9,4,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,RJ83
4.9,4,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,locodirtbag
4.9,0,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,4,97%,6296219,144,0,smart42
4.9,0,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,Married2ThePhone
4.9,8,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,Magilla
4.9,1,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,JoeWulf
4.9,1,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,Mike
4.9,8,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,cobbler68
4.9,1,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,NextStep
4.9,7,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,Mj0831
4.9,0,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,0,Greg
4.9,5,SMN960UZSFV,Samsung - Galaxy Note9 512GB - Cloud Silver (Verizon),18,5,97%,6296219,144,2,Dylan
4.5,0,SMG973UZIEV,Samsung - Galaxy S10 with 512GB Memory Cell Phone - Flamingo Pink (Verizon),2,4,100%,6326999,4,0,Randee
4.5,0,SMG973UZIEV,Samsung - Galaxy S10 with 512GB Memory Cell Phone - Flamingo Pink (Verizon),2,5,100%,6326999,4,0,tooz
4.5,0,SMG973UZIEV,Samsung - Galaxy S10 with 512GB Memory Cell Phone - Flamingo Pink (Verizon),2,5,100%,6326999,4,0,Acejon23
4.5,0,SMG973UZIEV,Samsung - Galaxy S10 with 512GB Memory Cell Phone - Flamingo Pink (Verizon),2,4,100%,6326999,4,0,Abcd1233
4.8,4,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,1,AndyM
4.8,3,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,AndyM
4.8,0,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,jetbiz
4.8,0,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,TheRevenite
4.8,3,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,Cdcruz936
4.8,1,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,DrBob
4.8,1,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,2,TBW52
4.8,0,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,4,97%,6009890,177,0,Esmifiesta
4.8,1,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,Jadajada
4.8,0,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,4,97%,6009890,177,0,bmg040
4.8,0,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,4,97%,6009890,177,0,TerriDactyl
4.8,1,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,AbelAmblin
4.8,0,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,Thomas
4.8,1,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,Porsha85
4.8,0,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,4,97%,6009890,177,1,WWJB
4.8,1,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,Haze
4.8,0,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,Paolo
4.8,0,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,4,97%,6009890,177,0,Tana
4.8,0,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,shalk
4.8,0,MT5H2LL/A,Apple - iPhone XS Max 512GB - Silver (Verizon),7,5,97%,6009890,177,0,Linda
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,4,98%,6327002,237,0,GigiMac
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,4,98%,6327002,237,0,TSreviews
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,4,98%,6327002,237,0,Jay5150
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,Chuckdaddy
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,SKDenver
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,3,98%,6327002,237,0,Lara
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,3,98%,6327002,237,0,Everyman
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,J2theA
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,NWIllinoisian
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,4,98%,6327002,237,0,Keito
4.8,1,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,Sarah
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,CB4Life
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,BJHeeler
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,Bmed
4.8,1,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,JoeyD
4.8,3,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,IndyW
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,Theo
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,Beenheredonethat
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,4,98%,6327002,237,0,Chuck
4.8,0,SMG973UZIV,Samsung - Galaxy S10 with 128GB Memory Cell Phone - Flamingo Pink (Verizon),10,5,98%,6327002,237,0,Bea2623a
4.4,3,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,2,93%,5792111,316,2,Camp
4.4,1,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,1,93%,5792111,316,0,PooperScooper
4.4,3,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,1,93%,5792111,316,11,Cheryl
4.4,9,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,4,93%,5792111,316,0,CNYTOM
4.4,3,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,4,93%,5792111,316,2,GPhilaFlyersPhillies
4.4,3,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,2,93%,5792111,316,0,Suzanne
4.4,1,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,4,93%,5792111,316,0,PooperScooper
4.4,2,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,4,93%,5792111,316,0,rbm499
4.4,0,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,5,93%,5792111,316,0,Survivor
4.4,0,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,3,93%,5792111,316,0,Eddievetter
4.4,0,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,4,93%,5792111,316,0,kingg02
4.4,0,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,5,93%,5792111,316,0,Donnie
4.4,1,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,4,93%,5792111,316,0,bibliophile
4.4,0,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,5,93%,5792111,316,0,Edwards
4.4,7,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,5,93%,5792111,316,0,betterdan
4.4,2,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,5,93%,5792111,316,0,SunshineHoneyBee
4.4,0,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,5,93%,5792111,316,0,hippieg
4.4,1,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,3,93%,5792111,316,1,Eliz
4.4,17,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,5,93%,5792111,316,1,TeachRMK
4.4,0,SM-J727VZSAVZW,Samsung - Galaxy J7 16GB - Silver (Verizon),28,5,93%,5792111,316,0,TomR
4.5,3,MOTXT192617AL,Motorola - Moto Z3 Black (Verizon) and Moto Smart Speaker with Amazon Alexa Mod - Ceramic Black,5,4,96%,6315957,50,0,JoeQ
4.5,2,MOTXT192617AL,Motorola - Moto Z3 Black (Verizon) and Moto Smart Speaker with Amazon Alexa Mod - Ceramic Black,5,4,96%,6315957,50,0,RavenA
4.5,1,MOTXT192617AL,Motorola - Moto Z3 Black (Verizon) and Moto Smart Speaker with Amazon Alexa Mod - Ceramic Black,5,5,96%,6315957,50,0,MaryJ
4.5,3,MOTXT192617AL,Motorola - Moto Z3 Black (Verizon) and Moto Smart Speaker with Amazon Alexa Mod - Ceramic Black,5,5,96%,6315957,50,0,Ronin
4.5,4,MOTXT192617AL,Motorola - Moto Z3 Black (Verizon) and Moto Smart Speaker with Amazon Alexa Mod - Ceramic Black,5,4,96%,6315957,50,0,Shergenius8
4.5,1,MOTXT192617AL,Motorola - Moto Z3 Black (Verizon) and Moto Smart Speaker with Amazon Alexa Mod - Ceramic Black,5,3,96%,6315957,50,0,LLP3
4.5,2,MOTXT192617AL,Motorola - Moto Z3 Black (Verizon) and Moto Smart Speaker with Amazon Alexa Mod - Ceramic Black,5,4,96%,6315957,50,1,Motomaster
4.5,1,MOTXT192617AL,Motorola - Moto Z3 Black (Verizon) and Moto Smart Speaker with Amazon Alexa Mod - Ceramic Black,5,4,96%,6315957,50,0,Spinner
4.5,0,MOTXT192617AL,Motorola - Moto Z3 Black (Verizon) and Moto Smart Speaker with Amazon Alexa Mod - Ceramic Black,5,5,96%,6315957,50,0,AllPeople
4.5,0,MOTXT192617AL,Motorola - Moto Z3 Black (Verizon) and Moto Smart Speaker with Amazon Alexa Mod - Ceramic Black,5,4,96%,6315957,50,0,Springtime
4.5,1,MOTXT192617AL,Motorola - Moto Z3 Black (Verizon) and Moto Smart Speaker with Amazon Alexa Mod - Ceramic Black,5,5,96%,6315957,50,0,Sammy
